apgcode,occurrences
xp2_0g0k0530fhoz32,110
xp2_62go0uhf0f9,110
xp2_c82t2kgz9f032,110
xp2_035453z0mll9a4z1221,109
xp2_0g8ge11egoz23,109
xp2_252sws2453zy011,109
xp2_62go0u156zw6a871,109
xp2_g88e1t2goz11x122ak8,109
xp2_mm0u1arz03452,109
xp2_318c0s4z0ad11,108
xp2_8k4o1vg318czw1,107
xp2_y1g0k053zg8kc32z11,106
xp2_0g886ll2z8llc221,105
xp2_69arhewehr,105
xp2_0c813z69d1dio,104
xp2_31agozy131e8,103
xp2_39e0ehhe0eic,103
xp2_69b8bpicz0318c,103
xp2_gk2t1eozw255d,103
xp2_31ago1vg33,101
xp2_3pcz0g9996z011,101
xp2_4k1v0fhe0eiczw11,100
xp2_0c813z69d1dik8,99
xp2_318czw35t1eozy111,99
xp2_39e0ehhe0e96,99
xp2_318c0ci6z069d11,98
xp2_gbhewehrz01y3352,97
xp2_069b8b52zc813,96
xp2_08o0ehewehrz321,96
xp2_69bqhewehr,96
xp2_0318cz255d113,95
xp2_03544oz4a95d,95
xp2_62go0uh246,95
xp2_g886p3zh15dz11,95
xp2_0318cz65l552z0343,94
xp2_318cz3115ak8,94
xp2_39u0mmz32101046,94
xp2_0318cz65131e8,93
xp2_0c813z6519lic,93
xp2_259a4z31d153,93
xp2_3pab8brzw103,93
xp2_0g8o69a4z3egn813,92
xp2_caab8jdzw32,91
xp2_0318cz65139c,90
xp2_25a88brzw318c,90
xp2_318c0s4z0255d,90
xp2_bt062goz346,90
xp2_c813zbd1f871,90
xp2_0oo0oga13zciq226,89
xp2_178jt062go,89
xp2_318c0sia4z06953,89
xp2_3lkkl3z32w6984o0o4czy26430346,89
xp2_wmlhewehrz252,89
xp2_4a4owo4a52zx1221,88
xp2_64pb88brzx103,88
xp2_c4o0ehhe0ehrz321,88
xp2_0318cz8kid553,87
xp2_6ac0fhewehr,87
xp2_g6t1qbz11y023,87
xp2_g8o0ehhe0eicz121,87
xp2_0318cz695d96,86
xp2_6960uhewehr,86
xp2_39u062goz0346,85
xp2_c813z31178k8,85
xp2_0318cz699r9a4,84
xp2_0318czca23113,84
xp2_0gwc813z8ll913,84
xp2_6a88bqicz0318c,84
xp2_y0g88ge13zg0s452z11,84
xp2_0318cz69d1da4,83
xp2_62go0uhf0cc,82
xp2_651u0og26z0c93,82
xp2_0318cz259d1e8,81
xp2_0318cz69d1d552,81
xp2_0gillmzj4s0643z11,81
xp2_c8b8acz355d93,81
xp2_wmlhewehrz643,81
xp2_03loz3egn813,80
xp2_2552sws256zy111,80
xp2_6a4owo4a96zx1221,80
xp2_25a4owo4a4z4a521w125a4,79
xp2_c8b8ak8zc871,79
xp2_069b8bqiczc813,78
xp2_08o0ehhe0ehrz321,78
xp2_0c813z695d1e8,78
xp2_0gbhewehrz321,78
xp2_2552sws246zy111,78
xp2_ca1t2goz66078c,78
xp2_wg0k260uh3z642,78
xp2_xg0kc32qrzca02,78
xp2_065ligz0gjk443z1221,77
xp2_08u1t2goz321078c,77
xp2_318cz311d596,77
